Cruise,Event#,StndLine,StndSta,CalcLine,CalcSta,DatePST,TimePST,DecLat,DecLon,Activity,Event,Operator,DateUTC,TimeUTC,Comments,Ord_Occ
1706,470,Cycle 1,,72.8,68.2,18-Jun-17,12:29:10 PM,35.12408,-122.6001,CTD,CTD RECOVERED,2M,18-Jun-17,19:29:27,,1
1706,471,Cycle 1,,72.8,68.2,18-Jun-17,12:38:02 PM,35.12409,-122.6007,Ancillary,TRACE ROSETTE DEPLOYED,2M,18-Jun-17,19:38:26,,1
1706,472,Cycle 1,,72.8,68.3,18-Jun-17,1:00:02 PM,35.12338,-122.6089,Ancillary,TRACE ROSETTE RECOVERED,2M,18-Jun-17,20:00:23,,1
1706,473,Cycle 1,,72.8,68.3,18-Jun-17,1:08:42 PM,35.12293,-122.6121,BONGO,BONGO DEPLOYED,2M,18-Jun-17,20:09:02,,1
1706,474,Cycle 1,,72.8,68.4,18-Jun-17,1:16:00 PM,35.12257,-122.6148,BONGO,BONGO RECOVERED,2M,18-Jun-17,20:16:19,,1
1706,475,Cycle 1,,72.6,77.6,18-Jun-17,4:32:16 PM,34.83801,-123.2763,Ancillary,MVP DEPLOYED,CM,18-Jun-17,23:32:35,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,476,Cycle 1,,76.5,82,18-Jun-17,9:33:44 PM,34.01519,-123.0976,Ancillary,MVP RECOVERED,3M,19-Jun-17,4:34:07,,1
1706,477,Cycle 1,,74.8,80,19-Jun-17,1:12:50 AM,34.38725,-123.1778,Ancillary,SEDIMENT TRAP DEPLOYED,2M,19-Jun-17,8:13:10,,1
1706,478,Cycle 1,,74.8,80.1,19-Jun-17,2:24:55 AM,34.37428,-123.1765,CTD,CTD DEPLOYED,2M,19-Jun-17,9:25:18,,1
1706,479,Cycle 1,,74.8,80.1,19-Jun-17,2:40:52 AM,34.37242,-123.1797,CTD,CTD AT DEPTH,2M,19-Jun-17,9:41:14,,1
1706,480,Cycle 1,,74.9,80.1,19-Jun-17,3:04:37 AM,34.36717,-123.178,CTD,CTD RECOVERED,2M,19-Jun-17,10:05:02,,1
1706,481,Cycle 1,,74.9,80.2,19-Jun-17,3:15:17 AM,34.3646,-123.1791,Ancillary,TRACE ROSETTE DEPLOYED,2M,19-Jun-17,10:15:38,,1
1706,482,Cycle 1,,74.9,80.2,19-Jun-17,3:34:14 AM,34.36252,-123.1814,Ancillary,TRACE ROSETTE RECOVERED,2M,19-Jun-17,10:34:37,,1
1706,483,Cycle 1,,74.9,80.3,19-Jun-17,4:43:46 AM,34.35313,-123.1866,TOWEDARRAY,DRIFTARRAY DEPLOYED,CA,19-Jun-17,11:44:04,,1
1706,484,Cycle 1,,75,80.4,19-Jun-17,6:06:30 AM,34.34063,-123.1877,Ancillary,TRACE ROSETTE DEPLOYED,CA,19-Jun-17,13:06:51,,1
1706,485,Cycle 1,,75,80.5,19-Jun-17,6:36:46 AM,34.33429,-123.1913,Ancillary,TRACE ROSETTE RECOVERED,CA,19-Jun-17,13:37:06,,1
1706,486,Cycle 3,,75.1,80.5,19-Jun-17,8:48:35 AM,34.31025,-123.1731,BONGO,BONGO DEPLOYED,3M,19-Jun-17,15:48:55,RECORDED LATE;CYCLE: During; SEA CONDITIONS: Calm;DAY/NIGHT: Day,1
1706,487,Cycle 3,,75.1,80.6,19-Jun-17,9:00:58 AM,34.31078,-123.177,BONGO,BONGO RECOVERED,3M,19-Jun-17,16:01:23,,1
1706,488,Cycle 3,,75.2,80.5,19-Jun-17,9:33:33 AM,34.30164,-123.1665,BONGO,BONGO DEPLOYED,3M,19-Jun-17,16:33:56,,1
1706,489,Cycle 3,,75.2,80.6,19-Jun-17,9:57:26 AM,34.30274,-123.1723,BONGO,BONGO RECOVERED,3M,19-Jun-17,16:57:51,,1
1706,490,Cycle 3,,75.2,80.6,19-Jun-17,11:01:47 AM,34.29564,-123.1654,CTD,CTD DEPLOYED,3M,19-Jun-17,18:02:12,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,491,Cycle 3,,75.2,80.6,19-Jun-17,11:24:56 AM,34.29399,-123.1653,CTD,CTD AT DEPTH,3M,19-Jun-17,18:25:15,,1
1706,492,Cycle 3,,75.2,80.6,19-Jun-17,11:46:58 AM,34.29116,-123.1653,CTD,CTD RECOVERED,3M,19-Jun-17,18:47:19,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,493,Cycle 3,,75.5,80.6,19-Jun-17,1:07:58 PM,34.24506,-123.1379,Ancillary,MOCNESS DEPLOYED,2M,19-Jun-17,20:08:17,,1
1706,494,Cycle 3,,75.4,81,19-Jun-17,2:23:06 PM,34.24708,-123.1759,Ancillary,MOCNESS RECOVERED,2M,19-Jun-17,21:23:28,,1
1706,495,Cycle 3,,75.5,80.4,19-Jun-17,4:22:56 PM,34.24397,-123.1096,Ancillary,C FLUX EXP DEPLOYED,CM,19-Jun-17,23:23:15,,1
1706,496,Cycle 3,,75.6,80.3,19-Jun-17,4:42:18 PM,34.23819,-123.1001,Ancillary,C FLUX EXP DEPLOYED,CM,19-Jun-17,23:42:40,,1
1706,497,Cycle 3,,75.6,80.3,19-Jun-17,5:05:32 PM,34.23938,-123.0997,CTD,CTD DEPLOYED,3M,20-Jun-17,0:05:54,,1
1706,498,Cycle 3,,75.6,80.3,19-Jun-17,5:19:14 PM,34.23941,-123.0997,CTD,CTD AT DEPTH,3M,20-Jun-17,0:19:32,,1
1706,499,Cycle 3,,75.6,80.3,19-Jun-17,5:41:40 PM,34.2394,-123.0997,CTD,CTD RECOVERED,CM,20-Jun-17,0:42:05,,1
1706,500,Cycle 3,,75.7,80.3,19-Jun-17,6:00:24 PM,34.22104,-123.091,Ancillary,MVP DEPLOYED,CM,20-Jun-17,1:00:45,,1
1706,501,Cycle 3,,75.3,81.1,19-Jun-17,6:50:50 PM,34.25466,-123.1903,Ancillary,MVP RECOVERED,CM,20-Jun-17,1:51:11,,1
1706,502,Cycle 3,,75.5,80.9,19-Jun-17,7:48:34 PM,34.22745,-123.148,Ancillary,C FLUX EXP DEPLOYED,3M,20-Jun-17,2:48:55,,1
1706,503,Cycle 3,,75.8,79.9,19-Jun-17,8:39:58 PM,34.21924,-123.0533,CTD,CTD DEPLOYED,3M,20-Jun-17,3:40:23,,1
1706,504,Cycle 3,,75.8,79.9,19-Jun-17,8:47:11 PM,34.21923,-123.0534,CTD,CTD AT DEPTH,3M,20-Jun-17,3:47:36,,1
1706,505,Cycle 3,,75.8,79.9,19-Jun-17,8:54:27 PM,34.2192,-123.0534,CTD,CTD RECOVERED,3M,20-Jun-17,3:54:48,,1
1706,506,Cycle 3,,75.6,80.8,19-Jun-17,9:50:46 PM,34.2187,-123.1377,BONGO,BONGO DEPLOYED,3M,20-Jun-17,4:51:11,,1
1706,507,Cycle 3,,75.6,80.9,19-Jun-17,10:17:42 PM,34.21974,-123.145,BONGO,BONGO RECOVERED,3M,20-Jun-17,5:18:03,,1
1706,508,Cycle 3,,75.7,80.7,19-Jun-17,11:05:00 PM,34.20239,-123.1128,Ancillary,MOCNESS DEPLOYED,3M,20-Jun-17,6:05:26,,1
1706,509,Cycle 3,,75.6,81,20-Jun-17,12:15:59 AM,34.20573,-123.1462,Ancillary,MOCNESS RECOVERED,2M,20-Jun-17,7:16:19,,1
1706,510,Cycle 3,,75.7,80.7,20-Jun-17,2:02:57 AM,34.20087,-123.1077,CTD,CTD DEPLOYED,2M,20-Jun-17,9:03:22,,1
1706,511,Cycle 3,,75.7,80.7,20-Jun-17,2:17:21 AM,34.20089,-123.1077,CTD,CTD AT DEPTH,2M,20-Jun-17,9:17:41,,1
1706,512,Cycle 3,,75.7,80.7,20-Jun-17,2:44:14 AM,34.20089,-123.1077,CTD,CTD RECOVERED,2M,20-Jun-17,9:44:39,,1
1706,513,Cycle 3,,75.7,80.7,20-Jun-17,2:52:09 AM,34.20088,-123.1077,Ancillary,TRACE ROSETTE DEPLOYED,2M,20-Jun-17,9:52:32,,1
1706,514,Cycle 3,,75.7,80.7,20-Jun-17,3:13:25 AM,34.20081,-123.1078,Ancillary,TRACE ROSETTE RECOVERED,2M,20-Jun-17,10:13:48,,1
1706,515,Cycle 3,,76,78.2,20-Jun-17,4:32:59 AM,34.22673,-122.8989,TOWEDARRAY,DRIFTARRAY RECOVERED,CA,20-Jun-17,11:33:20,,1
1706,516,Cycle 3,,75.9,80.5,20-Jun-17,5:47:04 AM,34.17769,-123.0771,TOWEDARRAY,DRIFTARRAY DEPLOYED,CA,20-Jun-17,12:47:30,,1
1706,517,Cycle 3,,75.9,80.5,20-Jun-17,6:03:10 AM,34.17421,-123.0765,Ancillary,TRACE ROSETTE DEPLOYED,CA,20-Jun-17,13:03:31,,1
1706,518,Cycle 3,,75.9,80.5,20-Jun-17,6:22:43 AM,34.17418,-123.0765,Ancillary,TRACE ROSETTE RECOVERED,CA,20-Jun-17,13:23:07,,1
1706,519,Cycle 3,,76.1,80.4,20-Jun-17,8:33:19 AM,34.15285,-123.049,BONGO,BONGO DEPLOYED,3M,20-Jun-17,15:33:42,,1
1706,520,Cycle 3,,76,80.5,20-Jun-17,8:56:31 AM,34.15356,-123.0543,BONGO,BONGO RECOVERED,3M,20-Jun-17,15:56:56,,1
1706,521,Cycle 3,,76.1,80.2,20-Jun-17,9:33:04 AM,34.15523,-123.0338,BONGO,BONGO DEPLOYED,3M,20-Jun-17,16:33:24,,1
1706,522,Cycle 3,,76.1,80.3,20-Jun-17,9:55:52 AM,34.15578,-123.0386,BONGO,BONGO RECOVERED,3M,20-Jun-17,16:56:17,,1
1706,523,Cycle 3,,76.1,80.2,20-Jun-17,11:02:02 AM,34.14861,-123.0224,CTD,CTD DEPLOYED,3M,20-Jun-17,18:02:26,,1
1706,524,Cycle 3,,76.1,80.2,20-Jun-17,11:21:31 AM,34.14479,-123.0223,CTD,CTD AT DEPTH,3M,20-Jun-17,18:21:51,,1
1706,525,Cycle 3,,76.2,80.2,20-Jun-17,11:49:20 AM,34.14356,-123.0225,CTD,CTD RECOVERED,3M,20-Jun-17,18:49:45,,1
1706,526,Cycle 3,,76.4,80.2,20-Jun-17,1:13:30 PM,34.09944,-122.9949,Ancillary,MOCNESS DEPLOYED,2M,20-Jun-17,20:13:52,,1
1706,527,Cycle 3,,76.2,80.7,20-Jun-17,2:40:49 PM,34.11125,-123.0453,Ancillary,MOCNESS RECOVERED,2M,20-Jun-17,21:41:16,,1
1706,528,Cycle 3,,76,80.6,20-Jun-17,3:41:03 PM,34.1568,-123.0682,Ancillary,C FLUX EXP RECOVERED,2M,20-Jun-17,22:41:26,,1
1706,529,Cycle 3,,76,80.1,20-Jun-17,4:21:20 PM,34.1721,-123.031,CTD,CTD RECOVERED,CM,20-Jun-17,23:21:43,,1
1706,530,Cycle 3,,76.3,80.1,20-Jun-17,7:45:12 PM,34.11368,-122.9939,Ancillary,C FLUX EXP DEPLOYED,3M,21-Jun-17,2:45:33,,1
1706,531,Cycle 3,,76.4,80,20-Jun-17,8:08:16 PM,34.10864,-122.9823,Ancillary,C FLUX EXP DEPLOYED,3M,21-Jun-17,3:08:37,,1
1706,532,Cycle 3,,76.4,80.1,20-Jun-17,8:35:00 PM,34.11289,-122.9885,Ancillary,C FLUX EXP DEPLOYED,3M,21-Jun-17,3:35:24,,1
1706,533,Cycle 3,,76.3,80.1,20-Jun-17,8:48:33 PM,34.1129,-122.9921,BONGO,BONGO DEPLOYED,3M,21-Jun-17,3:48:57,,1
1706,534,Cycle 3,,76.3,80.2,20-Jun-17,9:13:47 PM,34.11256,-122.9991,BONGO,BONGO RECOVERED,3M,21-Jun-17,4:14:13,,1
1706,535,Cycle 3,,76.4,80,20-Jun-17,9:47:52 PM,34.10527,-122.9814,BONGO,BONGO DEPLOYED,3M,21-Jun-17,4:48:18,,1
1706,536,Cycle 3,,76.4,80.1,20-Jun-17,10:10:34 PM,34.10456,-122.9865,BONGO,BONGO RECOVERED,3M,21-Jun-17,5:11:00,,1
1706,537,Cycle 3,,76.5,80.1,20-Jun-17,10:50:26 PM,34.07937,-122.9666,Ancillary,MOCNESS DEPLOYED,3M,21-Jun-17,5:50:51,,1
1706,538,Cycle 3,,76.4,80.4,20-Jun-17,11:57:07 PM,34.09077,-123,Ancillary,MOCNESS RECOVERED,2M,21-Jun-17,6:57:30,,1
1706,539,Cycle 3,,76.5,79.9,21-Jun-17,2:01:21 AM,34.08683,-122.952,CTD,CTD DEPLOYED,2M,21-Jun-17,9:01:46,,1
1706,540,Cycle 3,,76.5,79.9,21-Jun-17,2:16:14 AM,34.08687,-122.952,CTD,CTD AT DEPTH,2M,21-Jun-17,9:16:37,,1
1706,541,Cycle 3,,76.5,79.9,21-Jun-17,2:41:12 AM,34.08686,-122.952,CTD,CTD RECOVERED,2M,21-Jun-17,9:41:38,,1
1706,542,Cycle 3,,76.9,78.4,21-Jun-17,4:10:55 AM,34.07335,-122.803,TOWEDARRAY,DRIFTARRAY RECOVERED,CA,21-Jun-17,11:11:20,,1
1706,543,Cycle 3,,76.7,79.6,21-Jun-17,5:15:30 AM,34.06394,-122.912,TOWEDARRAY,DRIFTARRAY DEPLOYED,CA,21-Jun-17,12:15:57,,1
1706,544,Cycle 3,,76.8,79.6,21-Jun-17,6:02:32 AM,34.0542,-122.9002,Ancillary,TRACE ROSETTE DEPLOYED,CA,21-Jun-17,13:02:59,,1
1706,545,Cycle 3,,76.8,79.5,21-Jun-17,6:30:42 AM,34.05246,-122.8963,Ancillary,TRACE ROSETTE RECOVERED,CA,21-Jun-17,13:31:07,,1
1706,546,Cycle 3,,76.9,79.3,21-Jun-17,8:33:54 AM,34.04397,-122.8721,BONGO,BONGO DEPLOYED,3M,21-Jun-17,15:34:18,,1
1706,547,Cycle 3,,76.9,79.4,21-Jun-17,8:57:26 AM,34.04497,-122.8763,BONGO,BONGO RECOVERED,3M,21-Jun-17,15:57:52,,1
1706,548,Cycle 3,,76.9,79.2,21-Jun-17,9:34:53 AM,34.04482,-122.8562,BONGO,BONGO DEPLOYED,3M,21-Jun-17,16:35:21,,1
1706,549,Cycle 3,,76.9,79.2,21-Jun-17,9:59:21 AM,34.04604,-122.8591,BONGO,BONGO RECOVERED,3M,21-Jun-17,16:59:45,,1
1706,550,Cycle 3,,77,78.8,21-Jun-17,11:00:41 AM,34.04581,-122.8213,CTD,CTD DEPLOYED,3M,21-Jun-17,18:01:05,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,551,Cycle 3,,77,78.8,21-Jun-17,11:20:09 AM,34.04528,-122.8206,CTD,CTD AT DEPTH,3M,21-Jun-17,18:20:35,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,552,Cycle 3,,77,78.8,21-Jun-17,11:44:10 AM,34.04317,-122.8175,CTD,CTD RECOVERED,3M,21-Jun-17,18:44:35,DAY/NIGHT: Day; SEA CONDITIONS: Moderate,1
1706,553,Cycle 3,,76.8,79,21-Jun-17,3:51:00 PM,34.07143,-122.8552,Ancillary,C FLUX EXP RECOVERED,2M,21-Jun-17,22:51:25,,1
1706,554,Cycle 3,,76.8,79.1,21-Jun-17,4:24:52 PM,34.07489,-122.8673,Ancillary,C FLUX EXP RECOVERED,CM,21-Jun-17,23:25:19,SEA CONDITIONS: Moderate;DAY/NIGHT: Day,1
1706,555,Cycle 3,,77.1,78.2,21-Jun-17,5:46:21 PM,34.03976,-122.7625,TM-GOFLO,TM G0-FLO DEPLOYED,CM,22-Jun-17,0:46:42,,1
1706,556,Cycle 3,,77.2,78.1,21-Jun-17,7:08:04 PM,34.03716,-122.7519,TM-GOFLO,TM GO-FLO RECOVERED,CM,22-Jun-17,2:08:30,,1
1706,557,Cycle 3,,77.2,77.8,21-Jun-17,8:38:04 PM,34.03507,-122.725,BONGO,BONGO DEPLOYED,3M,22-Jun-17,3:38:32,,1
1706,558,Cycle 3,,77.2,77.9,21-Jun-17,9:05:18 PM,34.03759,-122.7284,BONGO,BONGO RECOVERED,3M,22-Jun-17,4:05:44,,1
1706,559,Cycle 3,,77.3,77.7,21-Jun-17,9:36:00 PM,34.03204,-122.7098,BONGO,BONGO DEPLOYED,3M,22-Jun-17,4:36:21,,1
1706,560,Cycle 3,,77.3,77.7,21-Jun-17,9:59:38 PM,34.03258,-122.7116,BONGO,BONGO RECOVERED,3M,22-Jun-17,5:00:05,,1
1706,561,Cycle 3,,77.5,76.6,22-Jun-17,1:59:30 AM,34.01984,-122.6032,CTD,CTD DEPLOYED,2M,22-Jun-17,8:59:59,,1
1706,562,Cycle 3,,77.6,76.6,22-Jun-17,2:13:08 AM,34.01995,-122.5998,CTD,CTD AT DEPTH,2M,22-Jun-17,9:13:38,,1
1706,563,Cycle 3,,77.6,76.5,22-Jun-17,2:47:29 AM,34.01941,-122.5944,CTD,CTD RECOVERED,2M,22-Jun-17,9:47:53,,1
1706,564,Cycle 3,,77.6,76.5,22-Jun-17,2:57:42 AM,34.01837,-122.5921,Ancillary,TRACE ROSETTE DEPLOYED,2M,22-Jun-17,9:58:09,,1
1706,565,Cycle 3,,77.6,76.5,22-Jun-17,3:02:12 AM,34.01807,-122.5913,Ancillary,TRACE ROSETTE RECOVERED,2M,22-Jun-17,10:02:39,,1
1706,566,Cycle 3,,77.6,76.5,22-Jun-17,3:17:10 AM,34.01672,-122.5879,Ancillary,TRACE ROSETTE DEPLOYED,2M,22-Jun-17,10:17:34,,1
1706,567,Cycle 3,,77.6,76.5,22-Jun-17,3:37:11 AM,34.01611,-122.5837,Ancillary,TRACE ROSETTE RECOVERED,2M,22-Jun-17,10:37:40,,1
1706,568,Cycle 3,,77.6,76.4,22-Jun-17,4:05:15 AM,34.01513,-122.5783,TOWEDARRAY,DRIFTARRAY RECOVERED,CA,22-Jun-17,11:05:39,,1
1706,569,Cycle 3,,77.6,76.8,22-Jun-17,5:12:46 AM,34.00283,-122.6023,Ancillary,SEDIMENT TRAP RECOVERED,CA,22-Jun-17,12:13:13,,1
1706,570,Cycle 3,,76.9,78.4,22-Jun-17,7:18:25 AM,34.0793,-122.8114,Ancillary,C FLUX EXP RECOVERED,CA,22-Jun-17,14:18:55,,1
1706,571,Cycle 3,,77.8,77.8,22-Jun-17,8:33:05 AM,33.92891,-122.6496,Ancillary,MVP DEPLOYED,3M,22-Jun-17,15:33:30,,1
1706,572,Cycle 3,,78.6,78.7,22-Jun-17,12:23:27 PM,33.77317,-122.6222,Ancillary,MVP RECOVERED,3M,22-Jun-17,19:23:52,,1
1706,573,Cycle 3,,78.3,78.2,22-Jun-17,1:15:41 PM,33.84395,-122.6214,CTD,CTD DEPLOYED,2M,22-Jun-17,20:16:12,,1
1706,574,Cycle 3,,78.3,78.2,22-Jun-17,2:20:00 PM,33.84398,-122.6215,CTD,CTD AT DEPTH,2M,22-Jun-17,21:20:27,,1
1706,629,Cycle 3,,76.8,73.9,23-Jun-17,8:03:14 AM,34.23457,-122.4994,Ancillary,TEST,MR,23-Jun-17,15:03:45,,1
1706,630,Cycle 3,,75.3,78.3,23-Jun-17,11:07:44 AM,34.35752,-122.9982,Ancillary,MVP DEPLOYED,3M,23-Jun-17,18:08:05,,1
1706,631,Cycle 3,,75.3,78.2,23-Jun-17,5:10:20 PM,34.36233,-122.9979,Ancillary,MVP RECOVERED,CM,24-Jun-17,0:10:40,,1
1706,632,Cycle 3,,74.9,79.1,23-Jun-17,7:27:40 PM,34.40238,-123.104,Ancillary,C FLUX EXP DEPLOYED,CM,24-Jun-17,2:28:01,,1
1706,633,Cycle 3,,74.9,79,23-Jun-17,8:06:08 PM,34.40315,-123.0964,Ancillary,C FLUX EXP DEPLOYED,3M,24-Jun-17,3:06:30,,1
1706,634,Cycle 3,,74.9,79,23-Jun-17,10:13:53 PM,34.40699,-123.0958,Ancillary,C FLUX EXP DEPLOYED,3M,24-Jun-17,5:14:13,,1
1706,635,Cycle 3,,74.9,79,23-Jun-17,11:10:51 PM,34.40285,-123.0929,Ancillary,SEDIMENT TRAP DEPLOYED,3M,24-Jun-17,6:11:10,,1
1706,636,Cycle 3,,74.8,78.8,24-Jun-17,12:13:43 AM,34.42446,-123.095,Ancillary,SEDIMENT TRAP RECOVERED,2M,24-Jun-17,7:14:06,,1
1706,637,Cycle 3,,74.9,78.7,24-Jun-17,2:03:13 AM,34.40168,-123.0684,CTD,CTD DEPLOYED,2M,24-Jun-17,9:03:34,,1
1706,638,Cycle 3,,74.9,78.7,24-Jun-17,2:17:30 AM,34.4018,-123.0685,CTD,CTD AT DEPTH,2M,24-Jun-17,9:17:50,,1
1706,639,Cycle 3,,74.9,78.7,24-Jun-17,2:43:20 AM,34.40308,-123.0685,CTD,CTD RECOVERED,2M,24-Jun-17,9:43:40,,1
1706,640,Cycle 3,,74.9,78.7,24-Jun-17,2:51:21 AM,34.40272,-123.067,Ancillary,TRACE ROSETTE DEPLOYED,2M,24-Jun-17,9:51:44,,1
1706,641,Cycle 3,,74.9,78.7,24-Jun-17,3:10:46 AM,34.40273,-123.0669,Ancillary,TRACE ROSETTE RECOVERED,2M,24-Jun-17,10:11:08,,1
1706,642,Cycle 3,,75,78.7,24-Jun-17,4:22:17 AM,34.40089,-123.0657,TOWEDARRAY,DRIFTARRAY DEPLOYED,CA,24-Jun-17,11:22:39,,1
1706,643,Cycle 3,,75,78.6,24-Jun-17,6:03:01 AM,34.40047,-123.0571,Ancillary,TRACE ROSETTE DEPLOYED,CA,24-Jun-17,13:03:24,,1
1706,644,Cycle 3,,75,78.6,24-Jun-17,6:28:40 AM,34.40059,-123.0561,Ancillary,TRACE ROSETTE RECOVERED,CA,24-Jun-17,13:29:00,,1
1706,645,Cycle 3,,75,78.4,24-Jun-17,8:29:59 AM,34.40319,-123.042,BONGO,BONGO DEPLOYED,3M,24-Jun-17,15:30:24,,1
1706,646,Cycle 3,,75,78.5,24-Jun-17,8:54:39 AM,34.40703,-123.0493,BONGO,BONGO RECOVERED,3M,24-Jun-17,15:55:00,,1
